run_id,source,season,ptype,variant,out_file,dino_sim,ssim,clip_season_prob,clip_directional,structure_score,season_score,disqualified,score,gen_time_sec,manual_score,manual_comment
20260706-222212,levir_val_25.png,summer,hybrid,0,levir_val_25__summer__hybrid__v0.png,0.9814,0.8017,0.9509,,0.9455,0.9509,False,0.9477,18.147,,
20260706-222212,levir_val_25.png,autumn,zero_shot,0,levir_val_25__autumn__zero_shot__v0.png,0.9266,0.3415,0.7568,0.127,0.8096,0.6601,False,0.7498,18.133,,
20260706-222212,levir_val_25.png,autumn,contextual,0,levir_val_25__autumn__contextual__v0.png,0.9284,0.3258,0.8767,0.1492,0.8079,0.7257,False,0.775,18.119,,
20260706-222212,levir_val_25.png,autumn,positive,0,levir_val_25__autumn__positive__v0.png,0.9344,0.3686,0.7961,0.1513,0.8213,0.6859,False,0.7671,18.115,,
20260706-222212,levir_val_25.png,autumn,negative,0,levir_val_25__autumn__negative__v0.png,0.7213,0.2108,0.9878,0.1497,0.6192,0.7813,False,0.6841,36.022,,
20260706-222212,levir_val_25.png,autumn,few_shot,0,levir_val_25__autumn__few_shot__v0.png,0.9265,0.3114,0.8625,0.1521,0.8035,0.7193,False,0.7698,18.104,,
20260706-222212,levir_val_25.png,autumn,cot,0,levir_val_25__autumn__cot__v0.png,0.9235,0.353,0.6949,0.1401,0.8094,0.6325,False,0.7387,18.102,,
20260706-222212,levir_val_25.png,autumn,step_back,0,levir_val_25__autumn__step_back__v0.png,0.9552,0.4272,0.9609,0.1882,0.8496,0.7775,False,0.8208,18.1,,
20260706-222212,levir_val_25.png,autumn,decomposed,0,levir_val_25__autumn__decomposed__v0.png,0.9104,0.235,0.9703,0.19,0.7753,0.7827,False,0.7783,18.132,,
20260706-222212,levir_val_25.png,autumn,kontext_guide,0,levir_val_25__autumn__kontext_guide__v0.png,0.9399,0.4587,0.5269,0.1288,0.8437,0.5456,False,0.7244,18.156,,
20260706-222212,levir_val_25.png,autumn,hybrid,0,levir_val_25__autumn__hybrid__v0.png,0.9237,0.3246,0.6451,0.1348,0.8039,0.6063,False,0.7249,18.157,,
20260706-222212,levir_val_25.png,winter,zero_shot,0,levir_val_25__winter__zero_shot__v0.png,0.9415,0.6683,0.7309,0.1895,0.8869,0.6628,False,0.7972,18.158,,
20260706-222212,levir_val_25.png,winter,contextual,0,levir_val_25__winter__contextual__v0.png,0.9603,0.3577,0.2117,0.0371,0.8398,0.3651,False,0.6499,18.145,,
20260706-222212,levir_val_25.png,winter,positive,0,levir_val_25__winter__positive__v0.png,0.9586,0.308,0.2432,0.0414,0.8285,0.3819,False,0.6499,18.132,,
20260706-222212,levir_val_25.png,winter,negative,0,levir_val_25__winter__negative__v0.png,0.9068,0.3145,0.811,0.2424,0.7884,0.7161,False,0.7595,36.042,,
20260706-222212,levir_val_25.png,winter,few_shot,0,levir_val_25__winter__few_shot__v0.png,0.9628,0.373,0.1698,0.0296,0.8449,0.3423,False,0.6438,18.111,,
20260706-222212,levir_val_25.png,winter,cot,0,levir_val_25__winter__cot__v0.png,0.9587,0.4156,0.2772,0.045,0.8501,0.3998,False,0.67,18.107,,
20260706-222212,levir_val_25.png,winter,step_back,0,levir_val_25__winter__step_back__v0.png,0.9644,0.333,0.1779,0.0321,0.8381,0.347,False,0.6417,18.102,,
20260706-222212,levir_val_25.png,winter,decomposed,0,levir_val_25__winter__decomposed__v0.png,0.9571,0.3121,0.179,0.0296,0.8281,0.3469,False,0.6356,18.101,,
20260706-222212,levir_val_25.png,winter,kontext_guide,0,levir_val_25__winter__kontext_guide__v0.png,0.9497,0.5671,0.7211,0.1534,0.8732,0.6489,False,0.7835,18.099,,
20260706-222212,levir_val_25.png,winter,hybrid,0,levir_val_25__winter__hybrid__v0.png,0.9555,0.2842,0.2209,0.0361,0.8213,0.3695,False,0.6405,18.101,,
20260706-222212,levir_val_25.png,deep_winter,zero_shot,0,levir_val_25__deep_winter__zero_shot__v0.png,0.9326,0.1324,0.298,0.0868,0.7726,0.4207,False,0.6318,18.101,,
